id_venta,fecha,cliente_id,cantidad,stock,nombre,categoria,precio
2113,13/10/2024,119,6,1506,Garbanzos,Conservas,2900
2114,12/5/2024,119,4,3383,Manzanas,Frutas y Verduras,5200
2115,19/10/2024,250,4,2455,Cerveza,Bebidas,9200
2116,9/6/2024,187,4,1541,Lechugas,Frutas y Verduras,3400
2117,26/4/2024,82,2,1619,Pan frances,Panaderia,6500
2118,1/8/2024,199,2,4068,Chorizo,Carniceria,9000
2119,2/10/2024,296,1,3140,Milanesa,Carniceria,13000
2120,17/10/2024,316,5,2228,Pan integral,Panaderia,10000
2121,4/11/2024,261,5,1363,Vino tinto,Bebidas,10800
2122,7/10/2024,120,5,3358,Yogur,Lacteos,4200
2123,27/5/2024,235,3,3383,Manzanas,Frutas y Verduras,5200
2124,8/11/2024,70,3,2429,Costilla de cerdo,Carniceria,11400
2125,22/11/2024,231,5,4929,Manteca,Lacteos,4500
2126,6/2/2024,181,3,3167,Queso cremoso,Lacteos,13800
2127,7/2/2024,180,3,5137,Asado,Carniceria,22800
2128,28/4/2024,314,1,1437,Arroz,Conservas,3400
2129,29/11/2024,49,4,4578,Lentejas,Conservas,2600
2130,16/8/2024,286,4,4043,Medialunas,Panaderia,2800
2131,18/10/2024,315,5,4929,Manteca,Lacteos,4500
2132,11/3/2024,215,3,1726,Salchicha,Carniceria,9000
2133,17/7/2024,92,6,2228,Pan integral,Panaderia,10000
2134,19/2/2024,116,5,2455,Cerveza,Bebidas,9200
2135,18/3/2024,50,6,2771,Galletitas de agua,Galletitas y Snacks,4200
2136,7/5/2024,150,6,1619,Pan frances,Panaderia,6500
2137,12/4/2024,202,1,4929,Manteca,Lacteos,4500
2138,13/4/2024,281,5,4068,Chorizo,Carniceria,9000
2139,17/7/2024,234,6,4720,Bananas,Frutas y Verduras,5800
2140,8/4/2024,174,1,4051,Pollo,Carniceria,14800
2141,1/9/2024,188,4,3189,Tortas,Panaderia,12200
2142,29/3/2024,165,2,3731,Papas fritas,Congelados,6600
2143,1/11/2024,54,6,2182,Atun enlatado,Conservas,5000
2144,29/11/2024,281,4,2908,Empanadas,Congelados,10800
2145,24/4/2024,38,4,1619,Pan frances,Panaderia,6500
2146,4/5/2024,278,2,4043,Medialunas,Panaderia,2800
2147,30/12/2024,231,2,3545,Cebolla,Frutas y Verduras,3400
2148,9/11/2024,43,2,3189,Tortas,Panaderia,12200
2149,19/4/2024,82,4,3167,Queso cremoso,Lacteos,13800
2150,2/7/2024,214,5,1640,Pizza congelada,Congelados,12400
2151,5/6/2024,127,2,4720,Bananas,Frutas y Verduras,5800
2152,3/8/2024,153,2,1640,Pizza congelada,Congelados,12400
2153,5/6/2024,282,6,1640,Pizza congelada,Congelados,12400
2154,13/9/2024,212,6,1640,Pizza congelada,Congelados,12400
2155,25/2/2024,162,1,3383,Manzanas,Frutas y Verduras,5200
2156,7/3/2024,193,5,1688,Hamburgesas congeladas,Congelados,7600
2157,6/3/2024,193,1,3358,Yogur,Lacteos,4200
2158,16/7/2024,148,3,2182,Atun enlatado,Conservas,5000
2159,13/4/2024,288,3,4041,Tomates,Frutas y Verduras,5200
2160,24/12/2024,321,5,2228,Pan integral,Panaderia,10000
2161,12/8/2024,280,1,3189,Tortas,Panaderia,12200
2162,16/4/2024,304,4,3637,Jugos de frutas,Bebidas,7600
2163,23/6/2024,168,6,2182,Atun enlatado,Conservas,5000
2164,25/3/2024,292,5,4578,Lentejas,Conservas,2600
2165,20/8/2024,106,6,1363,Vino tinto,Bebidas,10800
2166,26/8/2024,153,3,4578,Lentejas,Conservas,2600
2167,13/11/2024,311,1,4978,Agua mineral,Bebidas,5000
2168,6/7/2024,38,5,4720,Bananas,Frutas y Verduras,5800
2169,27/4/2024,284,6,2182,Atun enlatado,Conservas,5000
2170,23/7/2024,130,1,3358,Yogur,Lacteos,4200
2171,17/10/2024,106,2,1363,Vino tinto,Bebidas,10800
2172,11/8/2024,238,3,1619,Pan frances,Panaderia,6500
2173,5/12/2024,128,1,1640,Pizza congelada,Congelados,12400
2174,28/9/2024,325,1,3383,Manzanas,Frutas y Verduras,5200
2175,7/3/2024,255,1,3167,Queso cremoso,Lacteos,13800
2176,20/2/2024,48,5,1619,Pan frances,Panaderia,6500
2177,24/10/2024,37,6,4720,Bananas,Frutas y Verduras,5800
2178,19/6/2024,54,2,4068,Chorizo,Carniceria,9000
2179,7/12/2024,150,4,3731,Papas fritas,Congelados,6600
2180,13/3/2024,74,5,4720,Bananas,Frutas y Verduras,5800
2181,2/6/2024,136,6,3327,Leche,Lacteos,9800
2182,26/3/2024,116,6,3358,Yogur,Lacteos,4200
2183,7/3/2024,38,4,4578,Lentejas,Conservas,2600
2184,25/4/2024,68,6,4051,Pollo,Carniceria,14800
2185,28/9/2024,250,2,2429,Costilla de cerdo,Carniceria,11400
2186,9/6/2024,234,3,2228,Pan integral,Panaderia,10000
2187,5/8/2024,69,1,2455,Cerveza,Bebidas,9200
2188,26/12/2024,17,3,3637,Jugos de frutas,Bebidas,7600
2189,22/12/2024,308,3,4929,Manteca,Lacteos,4500
2190,1/2/2024,98,1,3189,Tortas,Panaderia,12200
2191,4/7/2024,80,4,1619,Pan frances,Panaderia,6500
2192,12/9/2024,167,6,1688,Hamburgesas congeladas,Congelados,7600
2193,9/5/2024,244,5,1363,Vino tinto,Bebidas,10800
2194,2/7/2024,157,2,3140,Milanesa,Carniceria,13000
2195,10/11/2024,197,3,1437,Arroz,Conservas,3400
2196,20/5/2024,175,2,3731,Papas fritas,Congelados,6600
2197,31/8/2024,151,1,4578,Lentejas,Conservas,2600
2198,7/7/2024,213,1,2228,Pan integral,Panaderia,10000
2199,17/9/2024,325,4,2228,Pan integral,Panaderia,10000
2200,8/9/2024,115,1,3637,Jugos de frutas,Bebidas,7600
2201,16/3/2024,63,6,4769,Manies,Galletitas y Snacks,4400
2202,4/10/2024,276,5,5137,Asado,Carniceria,22800
2203,18/11/2024,68,5,3125,Facturas,Panaderia,9900
2204,15/3/2024,55,1,3637,Jugos de frutas,Bebidas,7600
2205,20/4/2024,233,2,2099,Queso rallado,Lacteos,15400
2206,22/2/2024,236,1,3731,Papas fritas,Congelados,6600
2207,16/11/2024,149,1,3383,Manzanas,Frutas y Verduras,5200
2208,17/9/2024,324,5,3383,Manzanas,Frutas y Verduras,5200
2209,7/2/2024,151,2,3167,Queso cremoso,Lacteos,13800
2210,1/8/2024,140,2,4929,Manteca,Lacteos,4500
2211,28/9/2024,60,1,2908,Empanadas,Congelados,10800
2212,7/8/2024,99,3,3731,Papas fritas,Congelados,6600
2213,31/3/2024,230,4,4041,Tomates,Frutas y Verduras,5200
2214,15/2/2024,187,5,4068,Chorizo,Carniceria,9000
2215,24/7/2024,35,1,3637,Jugos de frutas,Bebidas,7600
2216,19/8/2024,42,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2217,5/12/2024,198,6,5137,Asado,Carniceria,22800
2218,6/6/2024,209,3,2908,Empanadas,Congelados,10800
2219,24/12/2024,79,2,2182,Atun enlatado,Conservas,5000
2220,11/9/2024,317,3,1688,Hamburgesas congeladas,Congelados,7600
2221,16/5/2024,63,6,1541,Lechugas,Frutas y Verduras,3400
2222,30/4/2024,163,1,2800,Zanahorias,Frutas y Verduras,2600
2223,17/9/2024,219,5,5137,Asado,Carniceria,22800
2224,2/7/2024,286,3,3637,Jugos de frutas,Bebidas,7600
2225,27/3/2024,269,1,4769,Manies,Galletitas y Snacks,4400
2226,1/9/2024,122,6,3140,Milanesa,Carniceria,13000
2227,20/2/2024,239,4,3140,Milanesa,Carniceria,13000
2228,8/11/2024,155,4,2455,Cerveza,Bebidas,9200
2229,12/4/2024,312,2,4978,Agua mineral,Bebidas,5000
2230,27/11/2024,24,2,4720,Bananas,Frutas y Verduras,5800
2231,17/10/2024,6,3,4041,Tomates,Frutas y Verduras,5200
2232,19/5/2024,64,1,1541,Lechugas,Frutas y Verduras,3400
2233,13/12/2024,1,5,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2234,4/8/2024,278,2,4978,Agua mineral,Bebidas,5000
2235,22/2/2024,20,6,3637,Jugos de frutas,Bebidas,7600
2236,12/2/2024,295,4,4720,Bananas,Frutas y Verduras,5800
2237,27/7/2024,233,5,2182,Atun enlatado,Conservas,5000
2238,15/2/2024,231,3,1619,Pan frances,Panaderia,6500
2239,30/12/2024,172,3,3383,Manzanas,Frutas y Verduras,5200
2240,15/6/2024,258,4,2837,Papas chips,Galletitas y Snacks,6800
2241,15/5/2024,25,3,4051,Pollo,Carniceria,14800
2242,29/10/2024,134,3,1619,Pan frances,Panaderia,6500
2243,21/3/2024,326,2,4720,Bananas,Frutas y Verduras,5800
2244,6/6/2024,108,1,1363,Vino tinto,Bebidas,10800
2245,27/4/2024,167,4,3545,Cebolla,Frutas y Verduras,3400
2246,3/10/2024,59,3,3545,Cebolla,Frutas y Verduras,3400
2247,1/11/2024,15,5,1619,Pan frances,Panaderia,6500
2248,27/2/2024,16,1,3545,Cebolla,Frutas y Verduras,3400
2249,1/6/2024,124,2,2455,Cerveza,Bebidas,9200
2250,4/12/2024,276,4,2099,Queso rallado,Lacteos,15400
2251,22/3/2024,238,4,4578,Lentejas,Conservas,2600
2252,3/9/2024,206,3,2771,Galletitas de agua,Galletitas y Snacks,4200
2253,11/3/2024,278,2,3358,Yogur,Lacteos,4200
2254,11/7/2024,303,2,2429,Costilla de cerdo,Carniceria,11400
2255,11/7/2024,180,5,1437,Arroz,Conservas,3400
2256,8/7/2024,242,5,2771,Galletitas de agua,Galletitas y Snacks,4200
2257,20/6/2024,137,5,4043,Medialunas,Panaderia,2800
2258,23/3/2024,17,3,2837,Papas chips,Galletitas y Snacks,6800
2259,22/12/2024,103,1,4929,Manteca,Lacteos,4500
2260,13/3/2024,54,3,3327,Leche,Lacteos,9800
2261,17/3/2024,305,6,2099,Queso rallado,Lacteos,15400
2262,13/11/2024,222,2,4041,Tomates,Frutas y Verduras,5200
2263,4/2/2024,48,1,4978,Agua mineral,Bebidas,5000
2264,16/3/2024,87,6,1726,Salchicha,Carniceria,9000
2265,3/8/2024,37,5,1688,Hamburgesas congeladas,Congelados,7600
2266,4/6/2024,108,3,4929,Manteca,Lacteos,4500
2267,18/11/2024,239,6,3731,Papas fritas,Congelados,6600
2268,27/6/2024,260,6,2099,Queso rallado,Lacteos,15400
2269,25/4/2024,13,6,2908,Empanadas,Congelados,10800
2270,12/6/2024,200,4,3545,Cebolla,Frutas y Verduras,3400
2271,9/12/2024,45,1,4578,Lentejas,Conservas,2600
2272,27/2/2024,85,6,3189,Tortas,Panaderia,12200
2273,27/10/2024,304,4,2429,Costilla de cerdo,Carniceria,11400
2274,13/3/2024,213,1,1437,Arroz,Conservas,3400
2275,7/10/2024,227,1,4578,Lentejas,Conservas,2600
2276,5/4/2024,62,6,3731,Papas fritas,Congelados,6600
2277,24/7/2024,144,3,4578,Lentejas,Conservas,2600
2278,2/3/2024,163,3,4929,Manteca,Lacteos,4500
2279,22/10/2024,219,3,3637,Jugos de frutas,Bebidas,7600
2280,1/3/2024,134,1,4720,Bananas,Frutas y Verduras,5800
2281,27/4/2024,283,5,2429,Costilla de cerdo,Carniceria,11400
2282,27/7/2024,192,6,5137,Asado,Carniceria,22800
2283,20/12/2024,113,5,5137,Asado,Carniceria,22800
2284,7/8/2024,58,4,4043,Medialunas,Panaderia,2800
2285,1/8/2024,78,3,2099,Queso rallado,Lacteos,15400
2286,16/9/2024,307,6,3545,Cebolla,Frutas y Verduras,3400
2287,11/12/2024,5,5,2228,Pan integral,Panaderia,10000
2288,2/9/2024,252,4,3189,Tortas,Panaderia,12200
2289,12/5/2024,288,6,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2290,11/7/2024,216,3,4041,Tomates,Frutas y Verduras,5200
2291,12/3/2024,69,6,5137,Asado,Carniceria,22800
2292,11/11/2024,225,5,3140,Milanesa,Carniceria,13000
2293,27/7/2024,300,3,5137,Asado,Carniceria,22800
2294,28/2/2024,316,2,1437,Arroz,Conservas,3400
2295,30/8/2024,252,2,4769,Manies,Galletitas y Snacks,4400
2296,9/11/2024,254,3,2228,Pan integral,Panaderia,10000
2297,4/12/2024,69,2,3731,Papas fritas,Congelados,6600
2298,13/11/2024,140,2,2837,Papas chips,Galletitas y Snacks,6800
2299,22/8/2024,236,6,4769,Manies,Galletitas y Snacks,4400
2300,3/6/2024,49,6,4978,Agua mineral,Bebidas,5000
2301,6/3/2024,321,1,4068,Chorizo,Carniceria,9000
2302,28/9/2024,41,4,2800,Zanahorias,Frutas y Verduras,2600
2303,1/4/2024,314,1,3358,Yogur,Lacteos,4200
2304,3/6/2024,276,6,3125,Facturas,Panaderia,9900
2305,25/12/2024,109,6,4978,Agua mineral,Bebidas,5000
2306,12/4/2024,242,6,3358,Yogur,Lacteos,4200
2307,24/11/2024,182,2,4041,Tomates,Frutas y Verduras,5200
2308,2/6/2024,31,2,3731,Papas fritas,Congelados,6600
2309,25/2/2024,82,4,3327,Leche,Lacteos,9800
2310,19/2/2024,139,2,1726,Salchicha,Carniceria,9000
2311,10/5/2024,45,2,4720,Bananas,Frutas y Verduras,5800
2312,19/10/2024,22,5,1541,Lechugas,Frutas y Verduras,3400
2313,5/5/2024,122,2,2837,Papas chips,Galletitas y Snacks,6800
2314,30/6/2024,171,6,3637,Jugos de frutas,Bebidas,7600
2315,31/5/2024,312,3,3167,Queso cremoso,Lacteos,13800
2316,13/8/2024,197,1,1726,Salchicha,Carniceria,9000
2317,22/10/2024,174,6,2228,Pan integral,Panaderia,10000
2318,8/12/2024,18,4,4051,Pollo,Carniceria,14800
2319,18/12/2024,199,6,1726,Salchicha,Carniceria,9000
2320,10/12/2024,317,2,2837,Papas chips,Galletitas y Snacks,6800
2321,17/7/2024,34,6,1541,Lechugas,Frutas y Verduras,3400
2322,30/11/2024,63,6,4068,Chorizo,Carniceria,9000
2323,16/2/2024,98,3,1640,Pizza congelada,Congelados,12400
2324,10/8/2024,235,1,1363,Vino tinto,Bebidas,10800
2325,20/2/2024,13,4,3358,Yogur,Lacteos,4200
2326,1/4/2024,201,3,1688,Hamburgesas congeladas,Congelados,7600
2327,3/3/2024,62,4,1688,Hamburgesas congeladas,Congelados,7600
2328,3/2/2024,275,1,3731,Papas fritas,Congelados,6600
2329,13/8/2024,145,1,1363,Vino tinto,Bebidas,10800
2330,28/6/2024,254,4,1619,Pan frances,Panaderia,6500
2331,25/2/2024,228,2,3327,Leche,Lacteos,9800
2332,11/5/2024,301,2,3167,Queso cremoso,Lacteos,13800
2333,25/12/2024,304,6,2429,Costilla de cerdo,Carniceria,11400
2334,22/6/2024,190,2,3358,Yogur,Lacteos,4200
2335,8/2/2024,56,2,2182,Atun enlatado,Conservas,5000
2336,16/11/2024,148,4,1506,Garbanzos,Conservas,2900
2337,20/10/2024,242,4,4068,Chorizo,Carniceria,9000
2338,17/6/2024,137,6,2455,Cerveza,Bebidas,9200
2339,16/5/2024,6,6,2800,Zanahorias,Frutas y Verduras,2600
2340,13/12/2024,76,6,2182,Atun enlatado,Conservas,5000
2341,9/4/2024,23,3,2429,Costilla de cerdo,Carniceria,11400
2342,14/7/2024,180,6,3545,Cebolla,Frutas y Verduras,3400
2343,18/11/2024,263,1,1726,Salchicha,Carniceria,9000
2344,12/5/2024,76,6,1619,Pan frances,Panaderia,6500
2345,14/11/2024,194,4,3358,Yogur,Lacteos,4200
2346,28/2/2024,274,4,1640,Pizza congelada,Congelados,12400
2347,22/11/2024,122,2,3731,Papas fritas,Congelados,6600
2348,15/8/2024,138,6,4043,Medialunas,Panaderia,2800
2349,4/12/2024,90,5,4051,Pollo,Carniceria,14800
2350,26/12/2024,253,3,3327,Leche,Lacteos,9800
2351,19/6/2024,114,2,3167,Queso cremoso,Lacteos,13800
2352,15/10/2024,193,6,2771,Galletitas de agua,Galletitas y Snacks,4200
2353,30/11/2024,39,3,2837,Papas chips,Galletitas y Snacks,6800
2354,20/6/2024,20,3,4043,Medialunas,Panaderia,2800
2355,13/2/2024,150,2,1437,Arroz,Conservas,3400
2356,21/4/2024,139,1,4041,Tomates,Frutas y Verduras,5200
2357,5/8/2024,125,5,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2358,19/12/2024,316,1,3637,Jugos de frutas,Bebidas,7600
2359,10/9/2024,230,1,1437,Arroz,Conservas,3400
2360,12/10/2024,250,1,2800,Zanahorias,Frutas y Verduras,2600
2361,2/8/2024,164,5,2800,Zanahorias,Frutas y Verduras,2600
2362,16/2/2024,109,6,4578,Lentejas,Conservas,2600
2363,12/11/2024,59,6,3383,Manzanas,Frutas y Verduras,5200
2364,15/6/2024,285,2,1688,Hamburgesas congeladas,Congelados,7600
2365,22/9/2024,95,3,1506,Garbanzos,Conservas,2900
2366,7/3/2024,222,2,3383,Manzanas,Frutas y Verduras,5200
2367,9/11/2024,83,4,1541,Lechugas,Frutas y Verduras,3400
2368,17/4/2024,245,1,2837,Papas chips,Galletitas y Snacks,6800
2369,28/11/2024,283,3,4769,Manies,Galletitas y Snacks,4400
2370,13/10/2024,19,5,3637,Jugos de frutas,Bebidas,7600
2371,19/10/2024,264,3,5137,Asado,Carniceria,22800
2372,22/3/2024,177,1,3140,Milanesa,Carniceria,13000
2373,24/6/2024,125,1,1688,Hamburgesas congeladas,Congelados,7600
2374,14/10/2024,8,5,3358,Yogur,Lacteos,4200
2375,17/2/2024,82,1,2182,Atun enlatado,Conservas,5000
2376,7/6/2024,168,4,2800,Zanahorias,Frutas y Verduras,2600
2377,24/9/2024,224,5,1688,Hamburgesas congeladas,Congelados,7600
2378,8/12/2024,31,1,3358,Yogur,Lacteos,4200
2379,6/5/2024,321,5,2228,Pan integral,Panaderia,10000
2380,6/12/2024,175,5,1619,Pan frances,Panaderia,6500
2381,21/8/2024,79,3,4929,Manteca,Lacteos,4500
2382,14/8/2024,326,3,3545,Cebolla,Frutas y Verduras,3400
2383,30/10/2024,237,3,3125,Facturas,Panaderia,9900
2384,24/5/2024,238,5,3189,Tortas,Panaderia,12200
2385,1/4/2024,76,4,1619,Pan frances,Panaderia,6500
2386,18/10/2024,102,5,4043,Medialunas,Panaderia,2800
2387,12/10/2024,22,2,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2388,3/5/2024,128,2,1506,Garbanzos,Conservas,2900
2389,28/7/2024,64,1,2455,Cerveza,Bebidas,9200
2390,24/6/2024,159,2,3140,Milanesa,Carniceria,13000
2391,3/3/2024,271,1,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2392,30/9/2024,58,5,5137,Asado,Carniceria,22800
2393,1/7/2024,58,4,4043,Medialunas,Panaderia,2800
2394,12/8/2024,94,1,4769,Manies,Galletitas y Snacks,4400
2395,13/4/2024,248,5,1619,Pan frances,Panaderia,6500
2396,30/6/2024,176,3,3358,Yogur,Lacteos,4200
2397,21/3/2024,238,2,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2398,8/3/2024,203,1,1363,Vino tinto,Bebidas,10800
2399,29/6/2024,73,2,1506,Garbanzos,Conservas,2900
2400,20/12/2024,166,6,2182,Atun enlatado,Conservas,5000
2401,13/12/2024,217,2,1437,Arroz,Conservas,3400
2402,30/4/2024,90,6,3189,Tortas,Panaderia,12200
2403,13/4/2024,15,2,3140,Milanesa,Carniceria,13000
2404,5/10/2024,97,4,3327,Leche,Lacteos,9800
2405,9/6/2024,77,2,3637,Jugos de frutas,Bebidas,7600
2406,21/9/2024,152,1,5137,Asado,Carniceria,22800
2407,16/4/2024,209,5,4769,Manies,Galletitas y Snacks,4400
2408,1/8/2024,89,1,4043,Medialunas,Panaderia,2800
2409,18/2/2024,252,4,4043,Medialunas,Panaderia,2800
2410,28/11/2024,93,2,1437,Arroz,Conservas,3400
2411,27/6/2024,178,2,2908,Empanadas,Congelados,10800
2412,18/7/2024,5,3,4578,Lentejas,Conservas,2600
2413,2/4/2024,248,5,2771,Galletitas de agua,Galletitas y Snacks,4200
2414,10/7/2024,97,3,4041,Tomates,Frutas y Verduras,5200
2415,20/8/2024,108,5,1619,Pan frances,Panaderia,6500
2416,12/3/2024,49,5,1726,Salchicha,Carniceria,9000
2417,12/11/2024,307,6,3327,Leche,Lacteos,9800
2418,30/5/2024,308,4,4978,Agua mineral,Bebidas,5000
2419,18/12/2024,134,2,4929,Manteca,Lacteos,4500
2420,3/3/2024,17,2,3327,Leche,Lacteos,9800
2421,17/12/2024,268,2,4578,Lentejas,Conservas,2600
2422,19/10/2024,219,1,2099,Queso rallado,Lacteos,15400
2423,30/7/2024,157,5,3327,Leche,Lacteos,9800
2424,25/8/2024,61,3,3125,Facturas,Panaderia,9900
2425,30/11/2024,132,2,2908,Empanadas,Congelados,10800
2426,21/4/2024,75,2,1363,Vino tinto,Bebidas,10800
2427,20/2/2024,57,2,1437,Arroz,Conservas,3400
2428,19/11/2024,319,1,4929,Manteca,Lacteos,4500
2429,29/8/2024,89,3,3731,Papas fritas,Congelados,6600
2430,6/7/2024,264,4,4051,Pollo,Carniceria,14800
2431,20/11/2024,31,5,1688,Hamburgesas congeladas,Congelados,7600
2432,9/7/2024,190,2,1541,Lechugas,Frutas y Verduras,3400
2433,3/6/2024,126,2,2455,Cerveza,Bebidas,9200
2434,20/4/2024,211,5,3637,Jugos de frutas,Bebidas,7600
2435,15/6/2024,80,5,1437,Arroz,Conservas,3400
2436,31/1/2024,282,3,3167,Queso cremoso,Lacteos,13800
2437,11/6/2024,139,3,3637,Jugos de frutas,Bebidas,7600
2438,25/6/2024,287,1,3125,Facturas,Panaderia,9900
2439,24/2/2024,142,3,4068,Chorizo,Carniceria,9000
2440,22/7/2024,21,6,1437,Arroz,Conservas,3400
2441,26/5/2024,205,5,3731,Papas fritas,Congelados,6600
2442,27/2/2024,266,3,1688,Hamburgesas congeladas,Congelados,7600
2443,23/5/2024,74,6,2228,Pan integral,Panaderia,10000
2444,17/11/2024,185,6,2099,Queso rallado,Lacteos,15400
2445,5/11/2024,56,3,3125,Facturas,Panaderia,9900
2446,29/12/2024,302,4,3140,Milanesa,Carniceria,13000
2447,11/6/2024,53,1,4720,Bananas,Frutas y Verduras,5800
2448,24/5/2024,242,5,1506,Garbanzos,Conservas,2900
2449,22/2/2024,262,2,3327,Leche,Lacteos,9800
2450,9/6/2024,49,6,3167,Queso cremoso,Lacteos,13800
2451,17/5/2024,311,1,1619,Pan frances,Panaderia,6500
2452,9/5/2024,215,5,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2453,24/12/2024,217,5,1688,Hamburgesas congeladas,Congelados,7600
2454,19/8/2024,218,2,3383,Manzanas,Frutas y Verduras,5200
2455,7/9/2024,316,5,5137,Asado,Carniceria,22800
2456,17/11/2024,243,1,1506,Garbanzos,Conservas,2900
2457,22/9/2024,234,3,3167,Queso cremoso,Lacteos,13800
2458,13/4/2024,105,1,2908,Empanadas,Congelados,10800
2459,7/9/2024,61,6,2837,Papas chips,Galletitas y Snacks,6800
2460,28/2/2024,301,5,4043,Medialunas,Panaderia,2800
2461,3/10/2024,185,5,1541,Lechugas,Frutas y Verduras,3400
2462,30/6/2024,102,4,1506,Garbanzos,Conservas,2900
2463,14/11/2024,95,4,4978,Agua mineral,Bebidas,5000
2464,27/11/2024,18,6,4769,Manies,Galletitas y Snacks,4400
2465,2/4/2024,240,3,4051,Pollo,Carniceria,14800
2466,18/12/2024,201,6,3358,Yogur,Lacteos,4200
2467,23/3/2024,25,3,2099,Queso rallado,Lacteos,15400
2468,10/11/2024,307,2,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2469,11/4/2024,79,4,4578,Lentejas,Conservas,2600
2470,29/9/2024,85,2,2908,Empanadas,Congelados,10800
2471,25/7/2024,32,2,1437,Arroz,Conservas,3400
2472,28/12/2024,236,4,1688,Hamburgesas congeladas,Congelados,7600
2473,5/5/2024,181,5,1506,Garbanzos,Conservas,2900
2474,19/7/2024,188,3,4041,Tomates,Frutas y Verduras,5200
2475,29/5/2024,7,6,1688,Hamburgesas congeladas,Congelados,7600
2476,3/6/2024,69,5,2800,Zanahorias,Frutas y Verduras,2600
2477,24/6/2024,90,6,5137,Asado,Carniceria,22800
2478,17/3/2024,109,3,2455,Cerveza,Bebidas,9200
2479,5/3/2024,85,5,4769,Manies,Galletitas y Snacks,4400
2480,9/2/2024,278,1,3545,Cebolla,Frutas y Verduras,3400
2481,15/2/2024,166,2,2099,Queso rallado,Lacteos,15400
2482,30/9/2024,82,2,2099,Queso rallado,Lacteos,15400
2483,8/12/2024,14,3,2228,Pan integral,Panaderia,10000
2484,11/6/2024,151,1,3637,Jugos de frutas,Bebidas,7600
2485,9/5/2024,66,5,5137,Asado,Carniceria,22800
2486,12/12/2024,81,2,5137,Asado,Carniceria,22800
2487,8/5/2024,250,5,1437,Arroz,Conservas,3400
2488,28/10/2024,55,5,2429,Costilla de cerdo,Carniceria,11400
2489,11/9/2024,266,3,4769,Manies,Galletitas y Snacks,4400
2490,10/4/2024,162,3,1688,Hamburgesas congeladas,Congelados,7600
2491,6/10/2024,91,3,4929,Manteca,Lacteos,4500
2492,20/6/2024,68,2,2771,Galletitas de agua,Galletitas y Snacks,4200
2493,13/5/2024,36,2,3167,Queso cremoso,Lacteos,13800
2494,28/10/2024,211,5,2837,Papas chips,Galletitas y Snacks,6800
2495,30/4/2024,299,4,4068,Chorizo,Carniceria,9000
2496,11/7/2024,262,3,4929,Manteca,Lacteos,4500
2497,12/4/2024,105,5,1688,Hamburgesas congeladas,Congelados,7600
2498,2/6/2024,144,3,3637,Jugos de frutas,Bebidas,7600
2499,21/4/2024,310,1,2908,Empanadas,Congelados,10800
2500,6/11/2024,20,4,3731,Papas fritas,Congelados,6600
2501,28/10/2024,272,4,3383,Manzanas,Frutas y Verduras,5200
2502,1/8/2024,326,5,2771,Galletitas de agua,Galletitas y Snacks,4200
2503,3/7/2024,205,3,3327,Leche,Lacteos,9800
2504,24/10/2024,161,3,3545,Cebolla,Frutas y Verduras,3400
2505,2/6/2024,235,4,1363,Vino tinto,Bebidas,10800
2506,13/11/2024,84,1,1688,Hamburgesas congeladas,Congelados,7600
2507,28/3/2024,243,3,2837,Papas chips,Galletitas y Snacks,6800
2508,20/9/2024,225,2,2771,Galletitas de agua,Galletitas y Snacks,4200
2509,4/6/2024,114,1,4051,Pollo,Carniceria,14800
2510,2/10/2024,294,4,2771,Galletitas de agua,Galletitas y Snacks,4200
2511,15/6/2024,259,3,1506,Garbanzos,Conservas,2900
2512,9/3/2024,87,1,4578,Lentejas,Conservas,2600
2513,25/9/2024,290,1,4720,Bananas,Frutas y Verduras,5800
2514,26/10/2024,255,5,2800,Zanahorias,Frutas y Verduras,2600
2515,22/8/2024,79,1,3140,Milanesa,Carniceria,13000
2516,27/6/2024,268,4,3383,Manzanas,Frutas y Verduras,5200
2517,6/12/2024,308,2,3167,Queso cremoso,Lacteos,13800
2518,24/12/2024,107,4,2429,Costilla de cerdo,Carniceria,11400
2519,12/3/2024,30,6,3167,Queso cremoso,Lacteos,13800
2520,11/5/2024,103,5,2429,Costilla de cerdo,Carniceria,11400
2521,4/10/2024,20,4,1437,Arroz,Conservas,3400
2522,23/12/2024,110,3,1640,Pizza congelada,Congelados,12400
2523,10/10/2024,63,6,3383,Manzanas,Frutas y Verduras,5200
2524,12/3/2024,117,2,4051,Pollo,Carniceria,14800
2525,25/7/2024,231,4,2182,Atun enlatado,Conservas,5000
2526,3/7/2024,246,4,3167,Queso cremoso,Lacteos,13800
2527,22/2/2024,55,3,3125,Facturas,Panaderia,9900
2528,24/7/2024,164,1,2228,Pan integral,Panaderia,10000
2529,5/7/2024,77,1,2771,Galletitas de agua,Galletitas y Snacks,4200
2530,5/9/2024,218,1,2099,Queso rallado,Lacteos,15400
